TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF
1/4/1999,1.1789,A,F
1/5/1999,1.179,A,F
1/6/1999,1.1743,A,F
1/7/1999,1.1632,A,F
1/8/1999,1.1659,A,F
1/11/1999,1.1569,A,F
1/12/1999,1.152,A,F
1/13/1999,1.1744,A,F
1/14/1999,1.1653,A,F
1/15/1999,1.1626,A,F
1/18/1999,1.1612,A,F
1/19/1999,1.1616,A,F
1/20/1999,1.1575,A,F
1/21/1999,1.1572,A,F
1/22/1999,1.1567,A,F
1/25/1999,1.1584,A,F
1/26/1999,1.1582,A,F
1/27/1999,1.1529,A,F
1/28/1999,1.141,A,F
1/29/1999,1.1384,A,F
2/1/1999,1.1338,A,F
2/2/1999,1.1337,A,F
2/3/1999,1.1337,A,F
2/4/1999,1.1263,A,F
2/5/1999,1.1292,A,F
2/8/1999,1.1246,A,F
2/9/1999,1.1333,A,F
2/10/1999,1.1342,A,F
2/11/1999,1.1312,A,F
2/12/1999,1.1244,A,F
2/15/1999,1.1238,A,F
2/16/1999,1.1176,A,F
2/17/1999,1.1253,A,F
2/18/1999,1.1232,A,F
2/19/1999,1.1163,A,F
2/22/1999,1.0992,A,F
2/23/1999,1.0969,A,F
2/24/1999,1.1037,A,F
2/25/1999,1.1031,A,F
2/26/1999,1.1018,A,F
3/1/1999,1.0986,A,F
3/2/1999,1.0887,A,F
3/3/1999,1.0899,A,F
3/4/1999,1.0866,A,F
3/5/1999,1.0834,A,F
3/8/1999,1.0908,A,F
3/9/1999,1.0863,A,F
3/10/1999,1.0953,A,F
3/11/1999,1.0891,A,F
3/12/1999,1.0932,A,F
3/15/1999,1.0949,A,F
3/16/1999,1.0901,A,F
3/17/1999,1.0966,A,F
3/18/1999,1.1012,A,F
3/19/1999,1.0915,A,F
3/22/1999,1.0864,A,F
3/23/1999,1.0896,A,F
3/24/1999,1.0928,A,F
3/25/1999,1.0898,A,F
3/26/1999,1.0815,A,F
3/29/1999,1.0692,A,F
3/30/1999,1.0711,A,F
3/31/1999,1.0742,A,F
4/1/1999,1.0772,A,F
4/2/1999,1.0772,A,F
4/5/1999,1.0752,A,F
4/6/1999,1.0726,A,F
4/7/1999,1.0812,A,F
4/8/1999,1.0818,A,F
4/9/1999,1.0778,A,F
4/12/1999,1.0867,A,F
4/13/1999,1.0765,A,F
4/14/1999,1.0787,A,F
4/15/1999,1.0786,A,F
4/16/1999,1.0668,A,F
4/19/1999,1.0636,A,F
4/20/1999,1.0646,A,F
4/21/1999,1.0586,A,F
4/22/1999,1.0581,A,F
4/23/1999,1.0634,A,F
4/26/1999,1.0614,A,F
4/27/1999,1.063,A,F
4/28/1999,1.0666,A,F
4/29/1999,1.0604,A,F
4/30/1999,1.0597,A,F
5/3/1999,1.0589,A,F
5/4/1999,1.0564,A,F
5/5/1999,1.0667,A,F
5/6/1999,1.0799,A,F
5/7/1999,1.0786,A,F
5/10/1999,1.0735,A,F
5/11/1999,1.0732,A,F
5/12/1999,1.0645,A,F
5/13/1999,1.0622,A,F
5/14/1999,1.0676,A,F
5/17/1999,1.0685,A,F
5/18/1999,1.069,A,F
5/19/1999,1.0634,A,F
5/20/1999,1.0639,A,F
5/21/1999,1.0572,A,F
5/24/1999,1.0585,A,F
5/25/1999,1.0627,A,F
5/26/1999,1.0535,A,F
5/27/1999,1.0473,A,F
5/28/1999,1.0479,A,F
5/31/1999,1.0456,A,F
6/1/1999,1.0434,A,F
6/2/1999,1.0382,A,F
6/3/1999,1.0382,A,F
6/4/1999,1.0315,A,F
6/7/1999,1.0316,A,F
6/8/1999,1.0385,A,F
6/9/1999,1.0466,A,F
6/10/1999,1.0474,A,F
6/11/1999,1.0474,A,F
6/14/1999,1.0437,A,F
6/15/1999,1.0392,A,F
6/16/1999,1.0345,A,F
6/17/1999,1.034,A,F
6/18/1999,1.0388,A,F
6/21/1999,1.0339,A,F
6/22/1999,1.0313,A,F
6/23/1999,1.028,A,F
6/24/1999,1.0321,A,F
6/25/1999,1.0443,A,F
6/28/1999,1.0388,A,F
6/29/1999,1.0364,A,F
6/30/1999,1.0328,A,F
7/1/1999,1.0264,A,F
7/2/1999,1.0241,A,F
7/5/1999,1.0232,A,F
7/6/1999,1.0221,A,F
7/7/1999,1.0222,A,F
7/8/1999,1.0182,A,F
7/9/1999,1.0204,A,F
7/12/1999,1.0124,A,F
7/13/1999,1.0183,A,F
7/14/1999,1.0168,A,F
7/15/1999,1.0201,A,F
7/16/1999,1.0202,A,F
7/19/1999,1.0146,A,F
7/20/1999,1.041,A,F
7/21/1999,1.0462,A,F
7/22/1999,1.0499,A,F
7/23/1999,1.0496,A,F
7/26/1999,1.0698,A,F
7/27/1999,1.0627,A,F
7/28/1999,1.0603,A,F
7/29/1999,1.068,A,F
7/30/1999,1.0694,A,F
8/2/1999,1.0665,A,F
8/3/1999,1.0645,A,F
8/4/1999,1.0761,A,F
8/5/1999,1.0791,A,F
8/6/1999,1.074,A,F
8/9/1999,1.0705,A,F
8/10/1999,1.0737,A,F
8/11/1999,1.0668,A,F
8/12/1999,1.0638,A,F
8/13/1999,1.0667,A,F
8/16/1999,1.0553,A,F
8/17/1999,1.0527,A,F
8/18/1999,1.0517,A,F
8/19/1999,1.0517,A,F
8/20/1999,1.0667,A,F
8/23/1999,1.0606,A,F
8/24/1999,1.0512,A,F
8/25/1999,1.0433,A,F
8/26/1999,1.0452,A,F
8/27/1999,1.045,A,F
8/30/1999,1.0454,A,F
8/31/1999,1.0573,A,F
9/1/1999,1.0613,A,F
9/2/1999,1.0662,A,F
9/3/1999,1.0682,A,F
9/6/1999,1.0594,A,F
9/7/1999,1.0565,A,F
9/8/1999,1.0613,A,F
9/9/1999,1.0592,A,F
9/10/1999,1.052,A,F
9/13/1999,1.0342,A,F
9/14/1999,1.0362,A,F
9/15/1999,1.0369,A,F
9/16/1999,1.0372,A,F
9/17/1999,1.0397,A,F
9/20/1999,1.0406,A,F
9/21/1999,1.0388,A,F
9/22/1999,1.0509,A,F
9/23/1999,1.043,A,F
9/24/1999,1.0476,A,F
9/27/1999,1.0414,A,F
9/28/1999,1.0483,A,F
9/29/1999,1.0563,A,F
9/30/1999,1.0665,A,F
10/1/1999,1.0728,A,F
10/4/1999,1.0719,A,F
10/5/1999,1.0686,A,F
10/6/1999,1.0737,A,F
10/7/1999,1.0729,A,F
10/8/1999,1.0657,A,F
10/11/1999,1.0631,A,F
10/12/1999,1.0668,A,F
10/13/1999,1.0778,A,F
10/14/1999,1.0758,A,F
10/15/1999,1.0869,A,F
10/18/1999,1.0868,A,F
10/19/1999,1.0818,A,F
10/20/1999,1.0777,A,F
10/21/1999,1.0797,A,F
10/22/1999,1.0758,A,F
10/25/1999,1.0683,A,F
10/26/1999,1.0633,A,F
10/27/1999,1.0552,A,F
10/28/1999,1.0534,A,F
10/29/1999,1.0453,A,F
11/1/1999,1.0572,A,F
11/2/1999,1.0507,A,F
11/3/1999,1.0491,A,F
11/4/1999,1.0504,A,F
11/5/1999,1.0408,A,F
11/8/1999,1.0405,A,F
11/9/1999,1.0424,A,F
11/10/1999,1.0402,A,F
11/11/1999,1.0406,A,F
11/12/1999,1.0308,A,F
11/15/1999,1.0301,A,F
11/16/1999,1.0336,A,F
11/17/1999,1.0408,A,F
11/18/1999,1.038,A,F
11/19/1999,1.0279,A,F
11/22/1999,1.0311,A,F
11/23/1999,1.0315,A,F
11/24/1999,1.0215,A,F
11/25/1999,1.0194,A,F
11/26/1999,1.0101,A,F
11/29/1999,1.0077,A,F
11/30/1999,1.0097,A,F
12/1/1999,1.0091,A,F
12/2/1999,1.0057,A,F
12/3/1999,1.0015,A,F
12/6/1999,1.0182,A,F
12/7/1999,1.0239,A,F
12/8/1999,1.0236,A,F
12/9/1999,1.0175,A,F
12/10/1999,1.0141,A,F
12/13/1999,1.0128,A,F
12/14/1999,1.0038,A,F
12/15/1999,1.0021,A,F
12/16/1999,1.0146,A,F
12/17/1999,1.0128,A,F
12/20/1999,1.0096,A,F
12/21/1999,1.0084,A,F
12/22/1999,1.0074,A,F
12/23/1999,1.0089,A,F
12/24/1999,1.0142,A,F
12/27/1999,1.0134,A,F
12/28/1999,1.0089,A,F
12/29/1999,1.0072,A,F
12/30/1999,1.0046,A,F
1/3/2000,1.009,A,F
1/4/2000,1.0305,A,F
1/5/2000,1.0368,A,F
1/6/2000,1.0388,A,F
1/7/2000,1.0284,A,F
1/10/2000,1.0229,A,F
1/11/2000,1.0256,A,F
1/12/2000,1.0308,A,F
1/13/2000,1.0276,A,F
1/14/2000,1.0225,A,F
1/17/2000,1.0094,A,F
1/18/2000,1.0093,A,F
1/19/2000,1.0105,A,F
1/20/2000,1.0089,A,F
1/21/2000,1.0097,A,F
1/24/2000,1.0027,A,F
1/25/2000,1.0008,A,F
1/26/2000,1.0019,A,F
1/27/2000,0.9976,A,F
1/28/2000,0.9848,A,F
1/31/2000,0.9791,A,F
2/1/2000,0.971,A,F
2/2/2000,0.9717,A,F
2/3/2000,0.9748,A,F
2/4/2000,0.9835,A,F
2/7/2000,0.9767,A,F
2/8/2000,0.9903,A,F
2/9/2000,0.9934,A,F
2/10/2000,0.9868,A,F
2/11/2000,0.9801,A,F
2/14/2000,0.9867,A,F
2/15/2000,0.9778,A,F
2/16/2000,0.9804,A,F
2/17/2000,0.9919,A,F
2/18/2000,0.9857,A,F
2/21/2000,0.9857,A,F
2/22/2000,1.0022,A,F
2/23/2000,1.0068,A,F
2/24/2000,0.9898,A,F
2/25/2000,0.9813,A,F
2/28/2000,0.9639,A,F
2/29/2000,0.9714,A,F
3/1/2000,0.9667,A,F
3/2/2000,0.9725,A,F
3/3/2000,0.9659,A,F
3/6/2000,0.964,A,F
3/7/2000,0.9593,A,F
3/8/2000,0.9543,A,F
3/9/2000,0.9616,A,F
3/10/2000,0.9613,A,F
3/13/2000,0.9716,A,F
3/14/2000,0.962,A,F
3/15/2000,0.9647,A,F
3/16/2000,0.9663,A,F
3/17/2000,0.9672,A,F
3/20/2000,0.9715,A,F
3/21/2000,0.9701,A,F
3/22/2000,0.9603,A,F
3/23/2000,0.9656,A,F
3/24/2000,0.9715,A,F
3/27/2000,0.9712,A,F
3/28/2000,0.9647,A,F
3/29/2000,0.9568,A,F
3/30/2000,0.9555,A,F
3/31/2000,0.9553,A,F
4/3/2000,0.9564,A,F
4/4/2000,0.9538,A,F
4/5/2000,0.9673,A,F
4/6/2000,0.9625,A,F
4/7/2000,0.9564,A,F
4/10/2000,0.959,A,F
4/11/2000,0.9594,A,F
4/12/2000,0.9576,A,F
4/13/2000,0.9537,A,F
4/14/2000,0.954,A,F
4/17/2000,0.9573,A,F
4/18/2000,0.9497,A,F
4/19/2000,0.9461,A,F
4/20/2000,0.9376,A,F
4/25/2000,0.9302,A,F
4/26/2000,0.9193,A,F
4/27/2000,0.9163,A,F
4/28/2000,0.9085,A,F
5/2/2000,0.9116,A,F
5/3/2000,0.8913,A,F
5/4/2000,0.8947,A,F
5/5/2000,0.8984,A,F
5/8/2000,0.8952,A,F
5/9/2000,0.8978,A,F
5/10/2000,0.9107,A,F
5/11/2000,0.9079,A,F
5/12/2000,0.9029,A,F
5/15/2000,0.9147,A,F
5/16/2000,0.9065,A,F
5/17/2000,0.8922,A,F
5/18/2000,0.8942,A,F
5/19/2000,0.8875,A,F
5/22/2000,0.9,A,F
5/23/2000,0.9111,A,F
5/24/2000,0.9098,A,F
5/25/2000,0.8981,A,F
5/26/2000,0.9143,A,F
5/29/2000,0.9262,A,F
5/30/2000,0.9359,A,F
5/31/2000,0.9303,A,F
6/1/2000,0.933,A,F
6/2/2000,0.9355,A,F
6/5/2000,0.9433,A,F
6/6/2000,0.9485,A,F
6/7/2000,0.9554,A,F
6/8/2000,0.9668,A,F
6/9/2000,0.949,A,F
6/12/2000,0.9527,A,F
6/13/2000,0.9583,A,F
6/14/2000,0.9636,A,F
6/15/2000,0.9524,A,F
6/16/2000,0.9565,A,F
6/19/2000,0.964,A,F
6/20/2000,0.9538,A,F
6/21/2000,0.947,A,F
6/22/2000,0.9405,A,F
6/23/2000,0.9413,A,F
6/26/2000,0.9327,A,F
6/27/2000,0.9401,A,F
6/28/2000,0.9415,A,F
6/29/2000,0.9504,A,F
6/30/2000,0.9556,A,F
7/3/2000,0.9493,A,F
7/4/2000,0.9487,A,F
7/5/2000,0.9537,A,F
7/6/2000,0.9542,A,F
7/7/2000,0.9483,A,F
7/10/2000,0.9523,A,F
7/11/2000,0.9527,A,F
7/12/2000,0.9499,A,F
7/13/2000,0.9349,A,F
7/14/2000,0.9344,A,F
7/17/2000,0.9352,A,F
7/18/2000,0.9353,A,F
7/19/2000,0.9216,A,F
7/20/2000,0.922,A,F
7/21/2000,0.9363,A,F
7/24/2000,0.9332,A,F
7/25/2000,0.941,A,F
7/26/2000,0.939,A,F
7/27/2000,0.9389,A,F
7/28/2000,0.9276,A,F
7/31/2000,0.9243,A,F
8/1/2000,0.9264,A,F
8/2/2000,0.9142,A,F
8/3/2000,0.9028,A,F
8/4/2000,0.9031,A,F
8/7/2000,0.9084,A,F
8/8/2000,0.9047,A,F
8/9/2000,0.8973,A,F
8/10/2000,0.9031,A,F
8/11/2000,0.9132,A,F
8/14/2000,0.9011,A,F
8/15/2000,0.9118,A,F
8/16/2000,0.9072,A,F
8/17/2000,0.914,A,F
8/18/2000,0.9127,A,F
8/21/2000,0.9023,A,F
8/22/2000,0.8972,A,F
8/23/2000,0.8918,A,F
8/24/2000,0.9012,A,F
8/25/2000,0.9021,A,F
8/28/2000,0.9007,A,F
8/29/2000,0.8965,A,F
8/30/2000,0.8909,A,F
8/31/2000,0.8906,A,F
9/1/2000,0.8902,A,F
9/4/2000,0.9,A,F
9/5/2000,0.8886,A,F
9/6/2000,0.8818,A,F
9/7/2000,0.8676,A,F
9/8/2000,0.8735,A,F
9/11/2000,0.8609,A,F
9/12/2000,0.8614,A,F
9/13/2000,0.8654,A,F
9/14/2000,0.8693,A,F
9/15/2000,0.8615,A,F
9/18/2000,0.8526,A,F
9/19/2000,0.8541,A,F
9/20/2000,0.8476,A,F
9/21/2000,0.8524,A,F
9/22/2000,0.889,A,F
9/25/2000,0.877,A,F
9/26/2000,0.8757,A,F
9/27/2000,0.8861,A,F
9/28/2000,0.8832,A,F
9/29/2000,0.8765,A,F
10/2/2000,0.8802,A,F
10/3/2000,0.8763,A,F
10/4/2000,0.873,A,F
10/5/2000,0.8786,A,F
10/6/2000,0.8703,A,F
10/9/2000,0.8695,A,F
10/10/2000,0.8721,A,F
10/11/2000,0.872,A,F
10/12/2000,0.8648,A,F
10/13/2000,0.8627,A,F
10/16/2000,0.8511,A,F
10/17/2000,0.8496,A,F
10/18/2000,0.8525,A,F
10/19/2000,0.8411,A,F
10/20/2000,0.8452,A,F
10/23/2000,0.8377,A,F
10/24/2000,0.8386,A,F
10/25/2000,0.8307,A,F
10/26/2000,0.8252,A,F
10/27/2000,0.8324,A,F
10/30/2000,0.8482,A,F
10/31/2000,0.8417,A,F
11/1/2000,0.8554,A,F
11/2/2000,0.8646,A,F
11/3/2000,0.873,A,F
11/6/2000,0.8667,A,F
11/7/2000,0.8587,A,F
11/8/2000,0.8559,A,F
11/9/2000,0.8531,A,F
11/10/2000,0.8673,A,F
11/13/2000,0.862,A,F
11/14/2000,0.8583,A,F
11/15/2000,0.8596,A,F
11/16/2000,0.8569,A,F
11/17/2000,0.8535,A,F
11/20/2000,0.8488,A,F
11/21/2000,0.8474,A,F
11/22/2000,0.8429,A,F
11/23/2000,0.8427,A,F
11/24/2000,0.8436,A,F
11/27/2000,0.8406,A,F
11/28/2000,0.8561,A,F
11/29/2000,0.865,A,F
11/30/2000,0.8684,A,F
12/1/2000,0.8735,A,F
12/4/2000,0.8908,A,F
12/5/2000,0.881,A,F
12/6/2000,0.8828,A,F
12/7/2000,0.8943,A,F
12/8/2000,0.8895,A,F
12/11/2000,0.8804,A,F
12/12/2000,0.8782,A,F
12/13/2000,0.8748,A,F
12/14/2000,0.8839,A,F
12/15/2000,0.8984,A,F
12/18/2000,0.8966,A,F
12/19/2000,0.8903,A,F
12/20/2000,0.9059,A,F
12/21/2000,0.9146,A,F
12/22/2000,0.924,A,F
12/27/2000,0.931,A,F
12/28/2000,0.9285,A,F
12/29/2000,0.9305,A,F
1/2/2001,0.9423,A,F
1/3/2001,0.953,A,F
1/4/2001,0.9458,A,F
1/5/2001,0.9545,A,F
1/8/2001,0.9497,A,F
1/9/2001,0.9401,A,F
1/10/2001,0.9412,A,F
1/11/2001,0.9523,A,F
1/12/2001,0.9545,A,F
1/15/2001,0.9428,A,F
1/16/2001,0.9412,A,F
1/17/2001,0.9396,A,F
1/18/2001,0.9404,A,F
1/19/2001,0.94,A,F
1/22/2001,0.929,A,F
1/23/2001,0.9407,A,F
1/24/2001,0.9294,A,F
1/25/2001,0.9146,A,F
1/26/2001,0.9228,A,F
1/29/2001,0.9193,A,F
1/30/2001,0.9197,A,F
1/31/2001,0.9293,A,F
2/1/2001,0.9406,A,F
2/2/2001,0.9407,A,F
2/5/2001,0.9425,A,F
2/6/2001,0.9322,A,F
2/7/2001,0.9325,A,F
2/8/2001,0.922,A,F
2/9/2001,0.9227,A,F
2/12/2001,0.9288,A,F
2/13/2001,0.9275,A,F
2/14/2001,0.9178,A,F
2/15/2001,0.909,A,F
2/16/2001,0.9113,A,F
2/19/2001,0.9213,A,F
2/20/2001,0.907,A,F
2/21/2001,0.9146,A,F
2/22/2001,0.9056,A,F
2/23/2001,0.9064,A,F
2/26/2001,0.9105,A,F
2/27/2001,0.9163,A,F
2/28/2001,0.9248,A,F
3/1/2001,0.9269,A,F
3/2/2001,0.9363,A,F
3/5/2001,0.9305,A,F
3/6/2001,0.9279,A,F
3/7/2001,0.9307,A,F
3/8/2001,0.9312,A,F
3/9/2001,0.9357,A,F
3/12/2001,0.9272,A,F
3/13/2001,0.9202,A,F
3/14/2001,0.9182,A,F
3/15/2001,0.9064,A,F
3/16/2001,0.8947,A,F
3/19/2001,0.8996,A,F
3/20/2001,0.902,A,F
3/21/2001,0.899,A,F
3/22/2001,0.8889,A,F
3/23/2001,0.8922,A,F
3/26/2001,0.8935,A,F
3/27/2001,0.8952,A,F
3/28/2001,0.886,A,F
3/29/2001,0.884,A,F
3/30/2001,0.8832,A,F
4/2/2001,0.8772,A,F
4/3/2001,0.8845,A,F
4/4/2001,0.9032,A,F
4/5/2001,0.902,A,F
4/6/2001,0.894,A,F
4/9/2001,0.9018,A,F
4/10/2001,0.8945,A,F
4/11/2001,0.884,A,F
4/12/2001,0.8849,A,F
4/17/2001,0.8791,A,F
4/18/2001,0.8778,A,F
4/19/2001,0.8827,A,F
4/20/2001,0.8989,A,F
4/23/2001,0.9002,A,F
4/24/2001,0.8973,A,F
4/25/2001,0.8947,A,F
4/26/2001,0.9013,A,F
4/27/2001,0.9023,A,F
4/30/2001,0.8876,A,F
5/2/2001,0.8907,A,F
5/3/2001,0.8903,A,F
5/4/2001,0.8939,A,F
5/7/2001,0.8919,A,F
5/8/2001,0.8866,A,F
5/9/2001,0.8827,A,F
5/10/2001,0.885,A,F
5/11/2001,0.8773,A,F
5/14/2001,0.8745,A,F
5/15/2001,0.8768,A,F
5/16/2001,0.8834,A,F
5/17/2001,0.8815,A,F
5/18/2001,0.8777,A,F
5/21/2001,0.8754,A,F
5/22/2001,0.8685,A,F
5/23/2001,0.8585,A,F
5/24/2001,0.8604,A,F
5/25/2001,0.8591,A,F
5/28/2001,0.8584,A,F
5/29/2001,0.8552,A,F
5/30/2001,0.8558,A,F
5/31/2001,0.848,A,F
6/1/2001,0.8478,A,F
6/4/2001,0.8513,A,F
6/5/2001,0.8465,A,F
6/6/2001,0.8543,A,F
6/7/2001,0.8466,A,F
6/8/2001,0.8468,A,F
6/11/2001,0.8494,A,F
6/12/2001,0.8474,A,F
6/13/2001,0.8542,A,F
6/14/2001,0.8492,A,F
6/15/2001,0.8662,A,F
6/18/2001,0.8581,A,F
6/19/2001,0.8563,A,F
6/20/2001,0.8513,A,F
6/21/2001,0.8552,A,F
6/22/2001,0.8528,A,F
6/25/2001,0.8607,A,F
6/26/2001,0.8611,A,F
6/27/2001,0.8622,A,F
6/28/2001,0.8511,A,F
6/29/2001,0.848,A,F
7/2/2001,0.8455,A,F
7/3/2001,0.8497,A,F
7/4/2001,0.8453,A,F
7/5/2001,0.8422,A,F
7/6/2001,0.8384,A,F
7/9/2001,0.8459,A,F
7/10/2001,0.8545,A,F
7/11/2001,0.8611,A,F
7/12/2001,0.8538,A,F
7/13/2001,0.8539,A,F
7/16/2001,0.8583,A,F
7/17/2001,0.8516,A,F
7/18/2001,0.863,A,F
7/19/2001,0.8723,A,F
7/20/2001,0.8776,A,F
7/23/2001,0.8676,A,F
7/24/2001,0.8708,A,F
7/25/2001,0.8793,A,F
7/26/2001,0.8764,A,F
7/27/2001,0.8768,A,F
7/30/2001,0.8751,A,F
7/31/2001,0.8755,A,F
8/1/2001,0.8817,A,F
8/2/2001,0.8788,A,F
8/3/2001,0.8806,A,F
8/6/2001,0.8805,A,F
8/7/2001,0.8768,A,F
8/8/2001,0.8763,A,F
8/9/2001,0.8853,A,F
8/10/2001,0.8936,A,F
8/13/2001,0.8991,A,F
8/14/2001,0.8968,A,F
8/15/2001,0.9114,A,F
8/16/2001,0.9144,A,F
8/17/2001,0.9138,A,F
8/20/2001,0.9149,A,F
8/21/2001,0.9128,A,F
8/22/2001,0.9216,A,F
8/23/2001,0.9112,A,F
8/24/2001,0.9108,A,F
8/27/2001,0.909,A,F
8/28/2001,0.9042,A,F
8/29/2001,0.9122,A,F
8/30/2001,0.9095,A,F
8/31/2001,0.9158,A,F
9/3/2001,0.9072,A,F
9/4/2001,0.897,A,F
9/5/2001,0.8891,A,F
9/6/2001,0.8855,A,F
9/7/2001,0.8952,A,F
9/10/2001,0.9047,A,F
9/11/2001,0.8964,A,F
9/12/2001,0.9052,A,F
9/13/2001,0.906,A,F
9/14/2001,0.9219,A,F
9/17/2001,0.9269,A,F
9/18/2001,0.9256,A,F
9/19/2001,0.9258,A,F
9/20/2001,0.9259,A,F
9/21/2001,0.92,A,F
9/24/2001,0.9164,A,F
9/25/2001,0.9176,A,F
9/26/2001,0.9219,A,F
9/27/2001,0.9205,A,F
9/28/2001,0.9131,A,F
10/1/2001,0.9125,A,F
10/2/2001,0.9189,A,F
10/3/2001,0.9209,A,F
10/4/2001,0.9117,A,F
10/5/2001,0.9174,A,F
10/8/2001,0.9214,A,F
10/9/2001,0.9193,A,F
10/10/2001,0.9136,A,F
10/11/2001,0.9062,A,F
10/12/2001,0.904,A,F
10/15/2001,0.9097,A,F
10/16/2001,0.9052,A,F
10/17/2001,0.9022,A,F
10/18/2001,0.9026,A,F
10/19/2001,0.9009,A,F
10/22/2001,0.8969,A,F
10/23/2001,0.8887,A,F
10/24/2001,0.8917,A,F
10/25/2001,0.8889,A,F
10/26/2001,0.8911,A,F
10/29/2001,0.9005,A,F
10/30/2001,0.9064,A,F
10/31/2001,0.9042,A,F
11/1/2001,0.9097,A,F
11/2/2001,0.9056,A,F
11/5/2001,0.8961,A,F
11/6/2001,0.8961,A,F
11/7/2001,0.9014,A,F
11/8/2001,0.8972,A,F
11/9/2001,0.893,A,F
11/12/2001,0.8919,A,F
11/13/2001,0.8842,A,F
11/14/2001,0.8803,A,F
11/15/2001,0.8825,A,F
11/16/2001,0.8845,A,F
11/19/2001,0.8793,A,F
11/20/2001,0.8824,A,F
11/21/2001,0.8791,A,F
11/22/2001,0.8778,A,F
11/23/2001,0.8795,A,F
11/26/2001,0.8818,A,F
11/27/2001,0.8788,A,F
11/28/2001,0.8831,A,F
11/29/2001,0.8887,A,F
11/30/2001,0.8898,A,F
12/3/2001,0.8925,A,F
12/4/2001,0.8902,A,F
12/5/2001,0.8919,A,F
12/6/2001,0.8889,A,F
12/7/2001,0.8911,A,F
12/10/2001,0.885,A,F
12/11/2001,0.8908,A,F
12/12/2001,0.8938,A,F
12/13/2001,0.8975,A,F
12/14/2001,0.9016,A,F
12/17/2001,0.9049,A,F
12/18/2001,0.9012,A,F
12/19/2001,0.8983,A,F
12/20/2001,0.8973,A,F
12/21/2001,0.8943,A,F
12/24/2001,0.8798,A,F
12/27/2001,0.8823,A,F
12/28/2001,0.8813,A,F
1/2/2002,0.9038,A,F
1/3/2002,0.9036,A,F
1/4/2002,0.8954,A,F
1/7/2002,0.8905,A,F
1/8/2002,0.8909,A,F
1/9/2002,0.8921,A,F
1/10/2002,0.8909,A,F
1/11/2002,0.8919,A,F
1/14/2002,0.8927,A,F
1/15/2002,0.8922,A,F
1/16/2002,0.8817,A,F
1/17/2002,0.8819,A,F
1/18/2002,0.881,A,F
1/21/2002,0.884,A,F
1/22/2002,0.883,A,F
1/23/2002,0.8856,A,F
1/24/2002,0.8767,A,F
1/25/2002,0.8663,A,F
1/28/2002,0.8578,A,F
1/29/2002,0.8624,A,F
1/30/2002,0.8642,A,F
1/31/2002,0.8637,A,F
2/1/2002,0.8632,A,F
2/4/2002,0.8644,A,F
2/5/2002,0.8683,A,F
2/6/2002,0.8664,A,F
2/7/2002,0.8664,A,F
2/8/2002,0.874,A,F
2/11/2002,0.8794,A,F
2/12/2002,0.8753,A,F
2/13/2002,0.8731,A,F
2/14/2002,0.8693,A,F
2/15/2002,0.8705,A,F
2/18/2002,0.8715,A,F
2/19/2002,0.8692,A,F
2/20/2002,0.8743,A,F
2/21/2002,0.8701,A,F
2/22/2002,0.8747,A,F
2/25/2002,0.8724,A,F
2/26/2002,0.8682,A,F
2/27/2002,0.8649,A,F
2/28/2002,0.8651,A,F
3/1/2002,0.8679,A,F
3/4/2002,0.8649,A,F
3/5/2002,0.8682,A,F
3/6/2002,0.8712,A,F
3/7/2002,0.8764,A,F
3/8/2002,0.8797,A,F
3/11/2002,0.8741,A,F
3/12/2002,0.8733,A,F
3/13/2002,0.8734,A,F
3/14/2002,0.8803,A,F
3/15/2002,0.8853,A,F
3/18/2002,0.8792,A,F
3/19/2002,0.8829,A,F
3/20/2002,0.8814,A,F
3/21/2002,0.8817,A,F
3/22/2002,0.8795,A,F
3/25/2002,0.8759,A,F
3/26/2002,0.8737,A,F
3/27/2002,0.8746,A,F
3/28/2002,0.8724,A,F
4/2/2002,0.8786,A,F
4/3/2002,0.8803,A,F
4/4/2002,0.8818,A,F
4/5/2002,0.8786,A,F
4/8/2002,0.8778,A,F
4/9/2002,0.8763,A,F
4/10/2002,0.8798,A,F
4/11/2002,0.8794,A,F
4/12/2002,0.8803,A,F
4/15/2002,0.8802,A,F
4/16/2002,0.8803,A,F
4/17/2002,0.888,A,F
4/18/2002,0.8895,A,F
4/19/2002,0.8886,A,F
4/22/2002,0.8882,A,F
4/23/2002,0.8872,A,F
4/24/2002,0.8892,A,F
4/25/2002,0.8969,A,F
4/26/2002,0.8971,A,F
4/29/2002,0.9038,A,F
4/30/2002,0.9008,A,F
5/2/2002,0.9032,A,F
5/3/2002,0.9083,A,F
5/6/2002,0.9144,A,F
5/7/2002,0.9125,A,F
5/8/2002,0.9088,A,F
5/9/2002,0.9061,A,F
5/10/2002,0.9118,A,F
5/13/2002,0.9118,A,F
5/14/2002,0.9062,A,F
5/15/2002,0.903,A,F
5/16/2002,0.9124,A,F
5/17/2002,0.9152,A,F
5/20/2002,0.9202,A,F
5/21/2002,0.9213,A,F
5/22/2002,0.926,A,F
5/23/2002,0.9213,A,F
5/24/2002,0.9188,A,F
5/27/2002,0.919,A,F
5/28/2002,0.9255,A,F
5/29/2002,0.932,A,F
5/30/2002,0.9375,A,F
5/31/2002,0.9387,A,F
6/3/2002,0.9313,A,F
6/4/2002,0.9435,A,F
6/5/2002,0.9371,A,F
6/6/2002,0.9386,A,F
